,Average score,Additional score,Optimization score,At least one,Length of correlation,Lambda,N
7014,0.0,0.0,1.0,0,0.5,0,10
7015,0.0,0.0,1.0,0,0.5,0,10
7016,0.0,0.0,1.0,0,0.5,0,10
7017,0.0,0.0,1.0,0,0.5,0,10
7018,0.0,0.0,1.0,0,0.5,0,10
7019,0.0,0.0,1.0,0,0.5,0,10
7020,0.0,0.0,1.0,0,0.5,0,20
7021,0.0,0.0,1.0,0,0.5,0,20
7022,0.0,0.0,1.0,0,0.5,0,20
7023,0.0,0.0,1.0,0,0.5,0,20
7024,0.0,0.0,1.0,0,0.5,0,20
7025,0.0,0.0,1.0,0,0.5,0,20
7026,0.0,0.0,1.0,0,0.5,0,20
7027,0.0,0.0,1.0,0,0.5,0,20
7028,0.0,0.0,1.0,0,0.5,0,20
7029,0.0,0.0,1.0,0,0.5,0,20
7030,0.0,0.0,1.0,0,0.5,0,50
7031,0.0,0.0,1.0,0,0.5,0,50
7032,0.0,0.0,1.0,0,0.5,0,50
7033,0.0,0.0,1.0,0,0.5,0,50
7034,0.0,0.0,1.0,0,0.5,0,50
7035,0.0,0.0,1.0,0,0.5,0,50
7036,0.0,0.0,0.98,0,0.5,0,50
7037,0.0,0.0,1.0,0,0.5,0,50
7038,0.0,0.0,1.0,0,0.5,0,50
7039,0.0,0.0,1.0,0,0.5,0,50
7040,0.0,0.0,1.0,0,0.5,0,100
7041,0.0,0.0,1.0,0,0.5,0,100
7042,0.0,0.0,1.0,0,0.5,0,100
7043,0.0,0.0,1.0,0,0.5,0,100
7044,0.0,0.0,1.0,0,0.5,0,100
7045,0.0,0.0,1.0,0,0.5,0,100
7046,0.0,0.0,1.0,0,0.5,0,100
7047,0.0,0.0,1.0,0,0.5,0,100
7048,0.0,0.0,1.0,0,0.5,0,100
7049,0.0,0.0,1.0,0,0.5,0,100
7050,0.0,0.0,1.0,0,0.5,1,1
7051,0.0,0.0,1.0,0,0.5,1,1
7052,0.0,0.0,1.0,0,0.5,1,1
7053,0.0,0.0,1.0,0,0.5,1,1
7054,0.0,0.0,1.0,0,0.5,1,1
7055,0.0,0.0,1.0,0,0.5,1,1
7056,0.0,0.0,1.0,0,0.5,1,1
7057,0.0,0.0,1.0,0,0.5,1,1
7058,0.0,0.0,1.0,0,0.5,1,1
7059,0.0,0.0,1.0,0,0.5,1,1
7060,0.0,0.0,1.0,0,0.5,1,10
7061,0.0,0.0,1.0,0,0.5,1,10
7062,0.0,0.0,1.0,0,0.5,1,10
7063,0.0,0.0,1.0,0,0.5,1,10
7064,0.0,0.0,0.9,0,0.5,1,10
7065,0.0,0.0,1.0,0,0.5,1,10
7066,0.0,0.0,1.0,0,0.5,1,10
7067,0.0,0.0,1.0,0,0.5,1,10
7068,0.0,0.0,1.0,0,0.5,1,10
7069,0.0,0.0,1.0,0,0.5,1,10
7070,0.0,0.0,0.95,0,0.5,1,20
7071,0.0,0.0,1.0,0,0.5,1,20
7072,0.0,0.0,1.0,0,0.5,1,20
7073,0.0,0.0,1.0,0,0.5,1,20
7074,0.0,0.0,0.9,0,0.5,1,20
7075,0.0,0.0,1.0,0,0.5,1,20
7076,0.0,0.0,1.0,0,0.5,1,20
7077,0.0,0.0,0.95,0,0.5,1,20
7078,0.0,0.0,1.0,0,0.5,1,20
7079,0.0,0.0,1.0,0,0.5,1,20
7080,0.0,0.0,1.0,0,0.5,1,50
7081,0.0,0.0,0.98,0,0.5,1,50
7082,0.0,0.0,1.0,0,0.5,1,50
7083,0.0,0.0,0.98,0,0.5,1,50
7084,0.0,0.0,0.94,0,0.5,1,50
7085,0.0,0.0,1.0,0,0.5,1,50
7086,0.0,0.0,1.0,0,0.5,1,50
7087,0.0,0.0,1.0,0,0.5,1,50
7088,0.0,0.0,0.96,0,0.5,1,50
7089,0.0,0.0,1.0,0,0.5,1,50
7090,0.0,0.0,1.0,0,0.5,1,100
7091,0.0,0.0,0.98,0,0.5,1,100
7092,0.0,0.0,1.0,0,0.5,1,100
7093,0.0,0.0,1.0,0,0.5,1,100
7094,0.0,0.0,0.99,0,0.5,1,100
7095,0.0,0.0,1.0,0,0.5,1,100
7096,0.0,0.0,0.99,0,0.5,1,100
7097,0.0,0.0,0.98,0,0.5,1,100
7098,0.0,0.0,0.98,0,0.5,1,100
7099,0.0,0.0,0.99,0,0.5,1,100
7100,0.0,0.0,1.0,0,0.5,10,1
7101,0.0,0.0,1.0,0,0.5,10,1
7102,0.0,0.0,1.0,0,0.5,10,1
7103,0.0,0.0,1.0,0,0.5,10,1
7104,0.0,0.0,0.0,0,0.5,10,1
7105,0.0,0.0,1.0,0,0.5,10,1
7106,0.0,0.0,1.0,0,0.5,10,1
7107,0.0,0.0,1.0,0,0.5,10,1
7108,0.0,0.0,1.0,0,0.5,10,1
7109,0.0,0.0,1.0,0,0.5,10,1
7110,0.0,0.0,0.9,0,0.5,10,10
7111,0.0,0.0,1.0,0,0.5,10,10
7112,0.0,0.0,1.0,0,0.5,10,10
7113,0.0,0.0,1.0,0,0.5,10,10
7114,0.0,0.0,0.9,0,0.5,10,10
7115,0.0,0.0,1.0,0,0.5,10,10
7116,0.0,0.0,1.0,0,0.5,10,10
7117,0.0,0.0,1.0,0,0.5,10,10
7118,0.0,0.0,0.9,0,0.5,10,10
7119,0.0,0.0,1.0,0,0.5,10,10
7120,0.0,0.0,0.95,0,0.5,10,20
7121,0.0,0.0,1.0,0,0.5,10,20
7122,0.0,0.0,1.0,0,0.5,10,20
7123,0.0,0.0,1.0,0,0.5,10,20
7124,0.0,0.0,0.9,0,0.5,10,20
7125,0.05,0.05,1.0,1,0.5,10,20
7126,0.0,0.0,1.0,0,0.5,10,20
7127,0.0,0.0,0.95,0,0.5,10,20
7128,0.0,0.0,0.95,0,0.5,10,20
7129,0.0,0.0,1.0,0,0.5,10,20
7130,0.0,0.0,0.98,0,0.5,10,50
7131,0.0,0.0,0.98,0,0.5,10,50
7132,0.0,0.0,0.98,0,0.5,10,50
7133,0.02,0.02,0.98,1,0.5,10,50
7134,0.0,0.0,0.92,0,0.5,10,50
7135,0.0,0.0,0.94,0,0.5,10,50
7136,0.0,0.0,0.96,0,0.5,10,50
7137,0.0,0.0,0.96,0,0.5,10,50
7138,0.0,0.0,0.98,0,0.5,10,50
7139,0.0,0.0,0.92,0,0.5,10,50
7140,0.0,0.0,0.98,0,0.5,10,100
7141,0.0,0.0,0.98,0,0.5,10,100
7142,0.01,0.01,0.95,1,0.5,10,100
7143,0.0,0.0,0.98,0,0.5,10,100
7144,0.01,0.01,0.96,1,0.5,10,100
7145,0.0,0.0,0.99,0,0.5,10,100
7146,0.0,0.0,0.96,0,0.5,10,100
7147,0.0,0.0,0.96,0,0.5,10,100
7148,0.01,0.01,0.96,1,0.5,10,100
7149,0.02,0.02,0.97,1,0.5,10,100
7150,0.0,0.0,1.0,0,0.5,100,1
7151,0.0,0.0,1.0,0,0.5,100,1
7152,0.0,0.0,1.0,0,0.5,100,1
7153,0.0,0.0,1.0,0,0.5,100,1
7154,0.0,0.0,1.0,0,0.5,100,1
7155,0.0,0.0,1.0,0,0.5,100,1
7156,0.0,0.0,1.0,0,0.5,100,1
7157,0.0,0.0,1.0,0,0.5,100,1
7158,0.0,0.0,1.0,0,0.5,100,1
7159,0.0,0.0,1.0,0,0.5,100,1
7160,0.0,0.0,0.8,0,0.5,100,10
7161,0.0,0.0,0.9,0,0.5,100,10
7162,0.0,0.0,1.0,0,0.5,100,10
7163,0.0,0.0,1.0,0,0.5,100,10
7164,0.0,0.0,0.7,0,0.5,100,10
7165,0.0,0.0,1.0,0,0.5,100,10
7166,0.0,0.0,1.0,0,0.5,100,10
7167,0.0,0.0,0.9,0,0.5,100,10
7168,0.0,0.0,1.0,0,0.5,100,10
7169,0.0,0.0,1.0,0,0.5,100,10
7170,0.0,0.0,0.85,0,0.5,100,20
7171,0.0,0.0,1.0,0,0.5,100,20
7172,0.0,0.0,1.0,0,0.5,100,20
7173,0.0,0.0,0.9,0,0.5,100,20
7174,0.0,0.0,0.9,0,0.5,100,20
7175,0.0,0.0,0.9,0,0.5,100,20
7176,0.05,0.05,0.85,1,0.5,100,20
7177,0.0,0.0,0.9,0,0.5,100,20
7178,0.0,0.0,0.9,0,0.5,100,20
7179,0.0,0.0,0.95,0,0.5,100,20
7180,0.0,0.0,0.94,0,0.5,100,50
7181,0.0,0.0,0.92,0,0.5,100,50
7182,0.0,0.02,0.9,0,0.5,100,50
7183,0.0,0.0,0.92,0,0.5,100,50
7184,0.0,0.0,0.82,0,0.5,100,50
7185,0.0,0.0,0.84,0,0.5,100,50
7186,0.02,0.02,0.8,1,0.5,100,50
7187,0.0,0.0,0.96,0,0.5,100,50
7188,0.0,0.0,0.94,0,0.5,100,50
7189,0.0,0.0,0.92,0,0.5,100,50
7190,0.0,0.0,0.91,0,0.5,100,100
7191,0.0,0.0,0.92,0,0.5,100,100
7192,0.0,0.0,0.88,0,0.5,100,100
7193,0.0,0.0,0.93,0,0.5,100,100
7194,0.0,0.0,0.91,0,0.5,100,100
7195,0.0,0.01,0.84,0,0.5,100,100
7196,0.0,0.0,0.92,0,0.5,100,100
7197,0.02,0.02,0.93,1,0.5,100,100
7198,0.0,0.0,0.92,0,0.5,100,100
7199,0.01,0.01,0.91,1,0.5,100,100
7200,0.0,0.0,1.0,0,0.5,1000,1
7201,0.0,0.0,1.0,0,0.5,1000,1
7202,0.0,0.0,1.0,0,0.5,1000,1
7203,0.0,0.0,1.0,0,0.5,1000,1
7204,0.0,0.0,1.0,0,0.5,1000,1
7205,0.0,0.0,1.0,0,0.5,1000,1
7206,0.0,0.0,1.0,0,0.5,1000,1
7207,0.0,0.0,1.0,0,0.5,1000,1
7208,0.0,0.0,1.0,0,0.5,1000,1
7209,0.0,0.0,1.0,0,0.5,1000,1
7210,0.0,0.0,1.0,0,0.5,1000,10
7211,0.0,0.0,1.0,0,0.5,1000,10
7212,0.0,0.0,0.9,0,0.5,1000,10
7213,0.0,0.0,0.9,0,0.5,1000,10
7214,0.0,0.0,0.7,0,0.5,1000,10
7215,0.0,0.0,1.0,0,0.5,1000,10
7216,0.0,0.0,0.9,0,0.5,1000,10
7217,0.0,0.0,0.8,0,0.5,1000,10
7218,0.0,0.0,0.9,0,0.5,1000,10
7219,0.0,0.0,0.9,0,0.5,1000,10
7220,0.0,0.0,0.8,0,0.5,1000,20
7221,0.0,0.0,0.95,0,0.5,1000,20
7222,0.05,0.05,1.0,1,0.5,1000,20
7223,0.0,0.05,0.9,0,0.5,1000,20
7224,0.05,0.05,0.8,1,0.5,1000,20
7225,0.0,0.0,0.9,0,0.5,1000,20
7226,0.0,0.0,0.85,0,0.5,1000,20
7227,0.0,0.0,0.95,0,0.5,1000,20
7228,0.0,0.0,1.0,0,0.5,1000,20
7229,0.05,0.1,0.9,1,0.5,1000,20
7230,0.0,0.0,0.9,0,0.5,1000,50
7231,0.02,0.04,0.92,1,0.5,1000,50
7232,0.0,0.0,0.84,0,0.5,1000,50
7233,0.0,0.0,0.9,0,0.5,1000,50
7234,0.02,0.02,0.9,1,0.5,1000,50
7235,0.0,0.0,0.88,0,0.5,1000,50
7236,0.02,0.02,0.98,1,0.5,1000,50
7237,0.0,0.0,0.92,0,0.5,1000,50
7238,0.0,0.0,0.88,0,0.5,1000,50
7239,0.0,0.0,0.86,0,0.5,1000,50
7240,0.01,0.01,0.95,1,0.5,1000,100
7241,0.0,0.0,0.88,0,0.5,1000,100
7242,0.0,0.0,0.95,0,0.5,1000,100
7243,0.02,0.03,0.86,1,0.5,1000,100
7244,0.01,0.02,0.89,1,0.5,1000,100
7245,0.0,0.01,0.88,0,0.5,1000,100
7246,0.0,0.0,0.96,0,0.5,1000,100
7247,0.01,0.01,0.94,1,0.5,1000,100
7248,0.0,0.0,0.91,0,0.5,1000,100
7249,0.0,0.01,0.93,0,0.5,1000,100
7250,0.0,0.0,1.0,0,0.5,0,1
7251,0.0,0.0,1.0,0,0.5,0,1
7252,0.0,0.0,1.0,0,0.5,0,1
7253,0.0,0.0,1.0,0,0.5,0,1
7254,0.0,0.0,1.0,0,0.5,0,1
7255,0.0,0.0,1.0,0,0.5,0,1
7256,0.0,0.0,1.0,0,0.5,0,1
7257,0.0,0.0,1.0,0,0.5,0,1
7258,1.0,1.0,1.0,1,0.5,0,1
7259,0.0,0.0,1.0,0,0.5,0,1
7260,0.2,0.2,1.0,1,0.5,0,10
7261,0.1,0.1,1.0,1,0.5,0,10
7262,0.0,0.0,1.0,0,0.5,0,10
7263,0.1,0.1,1.0,1,0.5,0,10
7264,0.2,0.2,1.0,1,0.5,0,10
7265,0.1,0.1,1.0,1,0.5,0,10
7266,0.1,0.1,1.0,1,0.5,0,10
7267,0.1,0.1,1.0,1,0.5,0,10
7268,0.2,0.2,1.0,1,0.5,0,10
7269,0.0,0.0,1.0,0,0.5,0,10
7270,0.05,0.05,1.0,1,0.5,0,20
7271,0.1,0.1,1.0,1,0.5,0,20
7272,0.1,0.1,1.0,1,0.5,0,20
7273,0.1,0.1,1.0,1,0.5,0,20
7274,0.05,0.05,1.0,1,0.5,0,20
7275,0.0,0.0,1.0,0,0.5,0,20
7276,0.1,0.1,0.95,1,0.5,0,20
7277,0.0,0.0,1.0,0,0.5,0,20
7278,0.15,0.15,1.0,1,0.5,0,20
7279,0.05,0.05,1.0,1,0.5,0,20
7280,0.14,0.14,1.0,1,0.5,0,50
7281,0.12,0.12,1.0,1,0.5,0,50
7282,0.1,0.1,1.0,1,0.5,0,50
7283,0.1,0.1,1.0,1,0.5,0,50
7284,0.12,0.12,1.0,1,0.5,0,50
7285,0.08,0.08,1.0,1,0.5,0,50
7286,0.14,0.14,0.98,1,0.5,0,50
7287,0.08,0.08,1.0,1,0.5,0,50
7288,0.08,0.08,1.0,1,0.5,0,50
7289,0.08,0.08,1.0,1,0.5,0,50
7290,0.13,0.13,1.0,1,0.5,0,100
7291,0.14,0.14,1.0,1,0.5,0,100
7292,0.12,0.12,1.0,1,0.5,0,100
7293,0.12,0.12,1.0,1,0.5,0,100
7294,0.13,0.13,1.0,1,0.5,0,100
7295,0.1,0.1,1.0,1,0.5,0,100
7296,0.04,0.04,1.0,1,0.5,0,100
7297,0.08,0.08,1.0,1,0.5,0,100
7298,0.13,0.13,1.0,1,0.5,0,100
7299,0.07,0.07,1.0,1,0.5,0,100
7300,0.0,0.0,1.0,0,0.5,1,1
7301,0.0,0.0,1.0,0,0.5,1,1
7302,0.0,0.0,1.0,0,0.5,1,1
7303,0.0,0.0,1.0,0,0.5,1,1
7304,0.0,0.0,1.0,0,0.5,1,1
7305,0.0,0.0,1.0,0,0.5,1,1
7306,0.0,0.0,1.0,0,0.5,1,1
7307,0.0,0.0,1.0,0,0.5,1,1
7308,0.0,0.0,1.0,0,0.5,1,1
7309,0.0,0.0,1.0,0,0.5,1,1
7310,0.0,0.0,1.0,0,0.5,1,10
7311,0.0,0.0,1.0,0,0.5,1,10
7312,0.0,0.0,1.0,0,0.5,1,10
7313,0.0,0.0,1.0,0,0.5,1,10
7314,0.0,0.0,1.0,0,0.5,1,10
7315,0.1,0.1,1.0,1,0.5,1,10
7316,0.0,0.0,1.0,0,0.5,1,10
7317,0.0,0.0,1.0,0,0.5,1,10
7318,0.0,0.0,1.0,0,0.5,1,10
7319,0.0,0.0,1.0,0,0.5,1,10
7320,0.0,0.0,1.0,0,0.5,1,20
7321,0.1,0.1,1.0,1,0.5,1,20
7322,0.0,0.0,1.0,0,0.5,1,20
7323,0.1,0.1,1.0,1,0.5,1,20
7324,0.0,0.0,0.9,0,0.5,1,20
7325,0.0,0.0,1.0,0,0.5,1,20
7326,0.0,0.0,0.95,0,0.5,1,20
7327,0.05,0.05,0.95,1,0.5,1,20
7328,0.1,0.1,0.95,1,0.5,1,20
7329,0.05,0.05,0.95,1,0.5,1,20
7330,0.02,0.02,1.0,1,0.5,1,50
7331,0.06,0.06,1.0,1,0.5,1,50
7332,0.06,0.06,1.0,1,0.5,1,50
7333,0.04,0.04,1.0,1,0.5,1,50
7334,0.06,0.06,0.96,1,0.5,1,50
7335,0.08,0.08,1.0,1,0.5,1,50
7336,0.04,0.04,0.96,1,0.5,1,50
7337,0.12,0.12,1.0,1,0.5,1,50
7338,0.04,0.04,0.98,1,0.5,1,50
7339,0.06,0.06,0.98,1,0.5,1,50
7340,0.05,0.05,1.0,1,0.5,1,100
7341,0.07,0.07,0.98,1,0.5,1,100
7342,0.05,0.05,0.99,1,0.5,1,100
7343,0.06,0.06,1.0,1,0.5,1,100
7344,0.05,0.05,0.99,1,0.5,1,100
7345,0.04,0.04,1.0,1,0.5,1,100
7346,0.01,0.01,0.98,1,0.5,1,100
7347,0.08,0.08,0.99,1,0.5,1,100
7348,0.07,0.07,0.99,1,0.5,1,100
7349,0.03,0.03,0.99,1,0.5,1,100
7350,0.0,0.0,1.0,0,0.5,10,1
7351,0.0,0.0,1.0,0,0.5,10,1
7352,0.0,0.0,1.0,0,0.5,10,1
7353,0.0,0.0,1.0,0,0.5,10,1
7354,0.0,0.0,1.0,0,0.5,10,1
7355,0.0,0.0,1.0,0,0.5,10,1
7356,0.0,0.0,1.0,0,0.5,10,1
7357,0.0,0.0,1.0,0,0.5,10,1
7358,0.0,0.0,1.0,0,0.5,10,1
7359,0.0,0.0,1.0,0,0.5,10,1
7360,0.1,0.1,0.9,1,0.5,10,10
7361,0.1,0.1,1.0,1,0.5,10,10
7362,0.1,0.1,1.0,1,0.5,10,10
7363,0.0,0.0,1.0,0,0.5,10,10
7364,0.2,0.2,0.8,1,0.5,10,10
7365,0.0,0.0,1.0,0,0.5,10,10
7366,0.0,0.0,1.0,0,0.5,10,10
7367,0.2,0.2,1.0,1,0.5,10,10
7368,0.0,0.0,0.9,0,0.5,10,10
7369,0.0,0.0,1.0,0,0.5,10,10
7370,0.0,0.0,0.95,0,0.5,10,20
7371,0.05,0.05,1.0,1,0.5,10,20
7372,0.0,0.0,1.0,0,0.5,10,20
7373,0.1,0.1,1.0,1,0.5,10,20
7374,0.0,0.0,0.85,0,0.5,10,20
7375,0.0,0.0,1.0,0,0.5,10,20
7376,0.0,0.0,1.0,0,0.5,10,20
7377,0.1,0.1,1.0,1,0.5,10,20
7378,0.0,0.0,1.0,0,0.5,10,20
7379,0.05,0.05,1.0,1,0.5,10,20
7380,0.0,0.0,0.98,0,0.5,10,50
7381,0.04,0.04,0.94,1,0.5,10,50
7382,0.08,0.1,0.96,1,0.5,10,50
7383,0.04,0.04,0.98,1,0.5,10,50
7384,0.02,0.04,0.9,1,0.5,10,50
7385,0.02,0.02,0.96,1,0.5,10,50
7386,0.04,0.04,0.98,1,0.5,10,50
7387,0.02,0.02,0.96,1,0.5,10,50
7388,0.04,0.06,0.9,1,0.5,10,50
7389,0.06,0.06,0.94,1,0.5,10,50
7390,0.03,0.03,0.97,1,0.5,10,100
7391,0.06,0.06,0.98,1,0.5,10,100
7392,0.05,0.05,1.0,1,0.5,10,100
7393,0.04,0.04,0.97,1,0.5,10,100
7394,0.06,0.06,0.96,1,0.5,10,100
7395,0.07,0.07,0.95,1,0.5,10,100
7396,0.02,0.03,0.97,1,0.5,10,100
7397,0.04,0.04,0.99,1,0.5,10,100
7398,0.03,0.03,0.95,1,0.5,10,100
7399,0.04,0.05,0.99,1,0.5,10,100
7400,0.0,0.0,1.0,0,0.5,100,1
7401,0.0,0.0,1.0,0,0.5,100,1
7402,0.0,0.0,1.0,0,0.5,100,1
7403,0.0,0.0,1.0,0,0.5,100,1
7404,0.0,0.0,1.0,0,0.5,100,1
7405,0.0,0.0,1.0,0,0.5,100,1
7406,0.0,0.0,1.0,0,0.5,100,1
7407,0.0,0.0,1.0,0,0.5,100,1
7408,0.0,0.0,1.0,0,0.5,100,1
7409,0.0,0.0,0.0,0,0.5,100,1
7410,0.2,0.2,1.0,1,0.5,100,10
7411,0.0,0.0,0.9,0,0.5,100,10
7412,0.0,0.0,1.0,0,0.5,100,10
7413,0.1,0.1,0.9,1,0.5,100,10
7414,0.0,0.0,0.9,0,0.5,100,10
7415,0.0,0.0,0.9,0,0.5,100,10
7416,0.2,0.2,0.9,1,0.5,100,10
7417,0.0,0.0,0.8,0,0.5,100,10
7418,0.0,0.0,0.8,0,0.5,100,10
7419,0.0,0.0,1.0,0,0.5,100,10
7420,0.05,0.05,0.9,1,0.5,100,20
7421,0.0,0.0,0.8,0,0.5,100,20
7422,0.05,0.05,0.95,1,0.5,100,20
7423,0.05,0.05,1.0,1,0.5,100,20
7424,0.05,0.05,0.7,1,0.5,100,20
7425,0.1,0.1,0.95,1,0.5,100,20
7426,0.0,0.0,0.75,0,0.5,100,20
7427,0.1,0.1,0.9,1,0.5,100,20
7428,0.1,0.1,0.95,1,0.5,100,20
7429,0.05,0.05,0.95,1,0.5,100,20
7430,0.0,0.0,0.88,0,0.5,100,50
7431,0.04,0.04,0.98,1,0.5,100,50
7432,0.08,0.08,0.88,1,0.5,100,50
7433,0.0,0.0,0.92,0,0.5,100,50
7434,0.06,0.08,0.92,1,0.5,100,50
7435,0.04,0.04,0.96,1,0.5,100,50
7436,0.04,0.04,0.84,1,0.5,100,50
7437,0.0,0.0,0.92,0,0.5,100,50
7438,0.06,0.06,0.9,1,0.5,100,50
7439,0.04,0.1,0.84,1,0.5,100,50
7440,0.03,0.03,0.94,1,0.5,100,100
7441,0.07,0.07,0.92,1,0.5,100,100
7442,0.06,0.06,0.9,1,0.5,100,100
7443,0.08,0.08,0.9,1,0.5,100,100
7444,0.04,0.05,0.94,1,0.5,100,100
7445,0.08,0.09,0.92,1,0.5,100,100
7446,0.06,0.06,0.92,1,0.5,100,100
7447,0.04,0.04,0.91,1,0.5,100,100
7448,0.08,0.08,0.9,1,0.5,100,100
7449,0.06,0.06,0.95,1,0.5,100,100
7450,0.0,0.0,0.0,0,0.5,1000,1
7451,0.0,0.0,1.0,0,0.5,1000,1
7452,0.0,0.0,1.0,0,0.5,1000,1
7453,0.0,0.0,1.0,0,0.5,1000,1
7454,0.0,1.0,0.0,0,0.5,1000,1
7455,0.0,0.0,1.0,0,0.5,1000,1
7456,0.0,0.0,0.0,0,0.5,1000,1
7457,0.0,0.0,1.0,0,0.5,1000,1
7458,0.0,0.0,1.0,0,0.5,1000,1
7459,0.0,0.0,1.0,0,0.5,1000,1
7460,0.0,0.0,0.9,0,0.5,1000,10
7461,0.0,0.0,1.0,0,0.5,1000,10
7462,0.1,0.1,1.0,1,0.5,1000,10
7463,0.2,0.2,1.0,1,0.5,1000,10
7464,0.0,0.0,0.7,0,0.5,1000,10
7465,0.0,0.0,1.0,0,0.5,1000,10
7466,0.0,0.0,1.0,0,0.5,1000,10
7467,0.0,0.0,0.9,0,0.5,1000,10
7468,0.1,0.1,0.9,1,0.5,1000,10
7469,0.1,0.1,1.0,1,0.5,1000,10
7470,0.1,0.1,1.0,1,0.5,1000,20
7471,0.0,0.0,0.95,0,0.5,1000,20
7472,0.05,0.05,1.0,1,0.5,1000,20
7473,0.0,0.0,1.0,0,0.5,1000,20
7474,0.1,0.1,0.95,1,0.5,1000,20
7475,0.0,0.0,0.9,0,0.5,1000,20
7476,0.0,0.0,0.95,0,0.5,1000,20
7477,0.1,0.1,1.0,1,0.5,1000,20
7478,0.0,0.0,0.9,0,0.5,1000,20
7479,0.25,0.25,1.0,1,0.5,1000,20
7480,0.06,0.06,0.88,1,0.5,1000,50
7481,0.08,0.08,0.88,1,0.5,1000,50
7482,0.04,0.04,0.92,1,0.5,1000,50
7483,0.1,0.1,0.94,1,0.5,1000,50
7484,0.04,0.04,0.84,1,0.5,1000,50
7485,0.08,0.08,0.9,1,0.5,1000,50
7486,0.06,0.08,0.86,1,0.5,1000,50
7487,0.0,0.0,0.88,0,0.5,1000,50
7488,0.08,0.08,0.9,1,0.5,1000,50
7489,0.04,0.06,0.9,1,0.5,1000,50
7490,0.04,0.05,0.87,1,0.5,1000,100
7491,0.04,0.05,0.91,1,0.5,1000,100
7492,0.02,0.03,0.87,1,0.5,1000,100
7493,0.02,0.02,0.9,1,0.5,1000,100
7494,0.06,0.06,0.9,1,0.5,1000,100
7495,0.06,0.08,0.85,1,0.5,1000,100
7496,0.06,0.06,0.86,1,0.5,1000,100
7497,0.06,0.06,0.96,1,0.5,1000,100
7498,0.08,0.08,0.93,1,0.5,1000,100
7499,0.04,0.04,0.92,1,0.5,1000,100
7500,0.0,0.0,1.0,0,0.5,0,1
7501,0.0,0.0,1.0,0,0.5,0,1
7502,0.0,0.0,1.0,0,0.5,0,1
7503,0.0,0.0,1.0,0,0.5,0,1
7504,0.0,0.0,1.0,0,0.5,0,1
7505,0.0,0.0,1.0,0,0.5,0,1
7506,0.0,0.0,1.0,0,0.5,0,1
7507,0.0,0.0,1.0,0,0.5,0,1
7508,0.0,0.0,1.0,0,0.5,0,1
7509,0.0,0.0,1.0,0,0.5,0,1
7510,0.1,0.1,1.0,1,0.5,0,10
7511,0.0,0.0,1.0,0,0.5,0,10
7512,0.0,0.0,1.0,0,0.5,0,10
7513,0.0,0.0,1.0,0,0.5,0,10
7514,0.0,0.0,1.0,0,0.5,0,10
7515,0.1,0.1,1.0,1,0.5,0,10
7516,0.0,0.0,1.0,0,0.5,0,10
7517,0.0,0.0,1.0,0,0.5,0,10
7518,0.1,0.1,1.0,1,0.5,0,10
7519,0.0,0.0,1.0,0,0.5,0,10
7520,0.05,0.05,1.0,1,0.5,0,20
7521,0.0,0.0,1.0,0,0.5,0,20
7522,0.0,0.0,1.0,0,0.5,0,20
7523,0.0,0.0,1.0,0,0.5,0,20
7524,0.0,0.0,1.0,0,0.5,0,20
7525,0.0,0.0,1.0,0,0.5,0,20
7526,0.0,0.0,1.0,0,0.5,0,20
7527,0.05,0.05,1.0,1,0.5,0,20
7528,0.0,0.0,1.0,0,0.5,0,20
7529,0.15,0.15,1.0,1,0.5,0,20
7530,0.06,0.06,1.0,1,0.5,0,50
7531,0.0,0.0,1.0,0,0.5,0,50
7532,0.06,0.06,1.0,1,0.5,0,50
7533,0.02,0.02,1.0,1,0.5,0,50
7534,0.02,0.02,1.0,1,0.5,0,50
7535,0.02,0.02,1.0,1,0.5,0,50
7536,0.02,0.02,1.0,1,0.5,0,50
7537,0.04,0.04,1.0,1,0.5,0,50
7538,0.04,0.04,1.0,1,0.5,0,50
7539,0.04,0.04,1.0,1,0.5,0,50
7540,0.02,0.02,1.0,1,0.5,0,100
7541,0.02,0.02,1.0,1,0.5,0,100
7542,0.03,0.03,1.0,1,0.5,0,100
7543,0.01,0.01,1.0,1,0.5,0,100
7544,0.05,0.05,1.0,1,0.5,0,100
7545,0.06,0.06,1.0,1,0.5,0,100
7546,0.02,0.02,1.0,1,0.5,0,100
7547,0.04,0.04,1.0,1,0.5,0,100
7548,0.01,0.01,1.0,1,0.5,0,100
7549,0.02,0.02,1.0,1,0.5,0,100
7550,0.0,0.0,1.0,0,0.5,1,1
7551,0.0,0.0,1.0,0,0.5,1,1
7552,0.0,0.0,1.0,0,0.5,1,1
7553,0.0,0.0,1.0,0,0.5,1,1
7554,0.0,0.0,1.0,0,0.5,1,1
7555,0.0,0.0,1.0,0,0.5,1,1
7556,0.0,0.0,1.0,0,0.5,1,1
7557,0.0,0.0,1.0,0,0.5,1,1
7558,0.0,0.0,1.0,0,0.5,1,1
7559,0.0,0.0,1.0,0,0.5,1,1
7560,0.0,0.0,1.0,0,0.5,1,10
7561,0.0,0.0,1.0,0,0.5,1,10
7562,0.0,0.0,1.0,0,0.5,1,10
7563,0.0,0.0,1.0,0,0.5,1,10
7564,0.1,0.1,1.0,1,0.5,1,10
7565,0.0,0.0,1.0,0,0.5,1,10
7566,0.0,0.0,1.0,0,0.5,1,10
7567,0.0,0.0,1.0,0,0.5,1,10
