smiles,value
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC[C@H](C(N)=O)C1,7.1
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O,8.0
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN[C@H](C)C(N)=O,6.92082
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C)CC1,8.7
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,8.7
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,8.7
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCC1CCN(C)CC1,8.7
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1,7.74473
COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,8.42
COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,9.05
COc1cc2ncnc(Nc3cccc(N)c3)c2cc1OC,6.03
COc1cc2ncnc(Nc3cccc(NC(=O)Nc4cccc(C)c4)c3)c2cc1OCCCN1CCOCC1,5.63
COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3)c2cc1OC,5.25181
COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3F)c2cc1OC,5.55284
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,6.41
COc1cc2ncnc(Nc3cccc(SC)c3)c2cc1OC,6.9
COc1cc2ncnc(Nc3ccccc3)c2cc1OC,7.54
COc1cc2ncnc(Nc3ccccc3-c3ccccc3)c2cc1OC,4.84
COc1cc2ncnc(Nc3ccccc3Br)c2cc1OC,6.89
COc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cc1OC,5.0
COc1cc2ncnc(Nc3ccccc3F)c2cc1OC,7.89279
COc1cc2ncnc(Nc3ccccc3N)c2cn1,5.43
COc1cc2ncnc(Nc3cnc4ccccc4n3)c2cc1OC,6.11
COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,8.19
COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,6.7
COc1cc2ncnc(Nc3nnc4ccccc4n3)c2cc1OC,6.09
COc1cc2ncnc(Oc3ccc(Br)c(F)c3)c2cc1OC,5.23
COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,7.1549
COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC,7.7
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,7.66
COc1cc2ncnc(Sc3cccc(Cl)c3)c2cc1OC,8.0
COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC,6.35
COc1ccc(-c2[nH]nc3ncnc(N)c23)cc1O,4.0
COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.02
COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3[nH]2)cc1,8.33
COc1ccc(-c2cc3nccn3c(Nc3ccccc3C(N)=O)n2)cc1OC,5.7
COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,5.7
COc1ccc(-c2ccc(NC(=O)Nc3cc(F)cc(F)c3)cc2)c2c(N)noc12,5.7
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,5.7
COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,5.7
COc1ccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(CCC(=O)O)c2C)cc1,4.64
COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,6.46
COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,6.24
COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,4.6
COc1ccc(-c2cnc3c(Br)cnn3c2)cc1,5.7
COc1ccc(-c2nc3cc(-c4csc(C(=O)NCC(C)(C)C)c4)cnc3[nH]2)cc1,6.6
COc1ccc(-c2nc3cc(-c4csc(C(=O)NCC(C)C)c4)cnc3[nH]2)cc1,6.6
COc1ccc(-c2nc3cc(-c4csc(C(=O)NCCC(C)C)c4)cnc3[nH]2)cc1,6.6
COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,5.2
COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,5.37
COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,5.66
COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.52
COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,4.0
COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,6.57
COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,5.64
COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.36
COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,5.48
COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,4.77
COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,4.74
COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,4.92
COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,4.9
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,5.43
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,6.13
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,5.44
COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1,4.59
COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1,4.74
COc1ccc(/C=C(\C#N)C(=O)O)cc1,3.08
COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,6.15
COc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,4.83
COc1ccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.14
COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.96
COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,4.7
COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,4.71
COc1ccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)cc1,4.73
COc1ccc(/C=N/Nc2nc(O)cs2)cc1,5.24
COc1ccc(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)cc1,7.31
COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,5.284
COc1ccc(C#CC(C)(C)N)cc1C(=O)c1ccc(Nc2ccc(F)cc2F)cc1,5.36
COc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,5.06
COc1ccc(C(/C=C/c2ccccc2Cl)=N\NC(N)=S)cc1,5.11
COc1ccc(C(=O)C(C#N)C#N)cc1,3.35
COc1ccc(C(=O)N2c3ccccc3Sc3c(Cl)cncc32)cc1,5.7
COc1ccc(C(=O)Nc2[nH]nc3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,5.7
COc1ccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)cc1,6.0
COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,4.6
COc1ccc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc1,5.6
COc1ccc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc1OC,5.6
COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)NC2=O)cc1,5.6
COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)C(=O)NC2=O)cc1O,5.6
COc1ccc(C2=C(c3ccc(OC)cc3)C(=O)NC2=O)cc1,5.6
COc1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,5.6
COc1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1OC,5.6
COc1ccc(C2=NN(C(=O)c3ccc(Cl)cc3O)C(c3ccc(Cl)cc3)C2)cc1,4.98
COc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,5.98297
COc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,6.8
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1,5.27
COc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc(Br)cc3)C2)cc1,5.9
COc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc(C)cc3)C2)cc1,5.26281
COc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc(Cl)cc3)C2)cc1,5.27165
COc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc(F)cc3)C2)cc1,5.23
COc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc(OC)cc3)C2)cc1,5.0511
COc1ccc(C2=NN(c3nc(O)cs3)C(c3ccc4ccccc4c3)C2)cc1,5.55284
COc1ccc(C2=NN(c3nc(O)cs3)C(c3cccc4ccccc34)C2)cc1,5.26
COc1ccc(C2=NN(c3nc(O)cs3)C(c3ccccc3)C2)cc1,5.63
COc1ccc(C2CC(c3ccc(Br)c(Br)c3)=NN2C(N)=S)cc1,5.09
COc1ccc(C2CC(c3ccc(Br)cc3)=NN2c2nc(O)cs2)cc1,5.1
COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)cc1,4.82
COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,7.15
COc1ccc(C2CC(c3ccc(C)cc3)=NN2c2nc(O)cs2)cc1,5.37263
COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)cc1,4.76
COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1,5.24
COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2c2nc(O)cs2)cc1,5.07
COc1ccc(C2CC(c3ccc(F)cc3)=NN2c2nc(O)cs2)cc1,4.97
COc1ccc(C2CC(c3ccccc3)=NN2c2nc(O)cs2)cc1,5.37
COc1ccc(C=C(C#N)C#N)cc1,4.6
COc1ccc(C=C(C#N)C#N)cc1F,3.1
COc1ccc(C=C2C(=O)ON=C2c2ccc(Br)cc2)cc1OC,5.7
COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O,5.7
COc1ccc(C=NNc2ncnc3c2[nH]c2ccccc23)cc1OC,5.7
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Br)cc2)cc1,4.62
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,4.41
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,4.48
COc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,4.66
COc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,4.58
COc1ccc(CC(CO)n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,5.47
COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,5.01
COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,4.84
COc1ccc(CCCCCn2cc(CCN)c3cc(OCCc4ccc(O)cc4)ccc32)cc1,5.36
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.22
COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,5.77
COc1ccc(CCc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)cc1,5.66
COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,5.7
COc1ccc(CNC2C(=O)C(=O)C2=Nc2ccc3n[nH]cc3c2)cc1,5.7
COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.15
COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1,8.64
COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,6.4
COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1,4.6
COc1ccc(CNc2ncnc3ccccc23)cc1,5.0
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,4.6
COc1ccc(Cc2cn(Cc3ccc(O)cc3)c(NC3=NC(=O)N(C)C3=O)n2)cc1,4.64
COc1ccc(Cc2cn(Cc3ccc(OC)cc3)c(NC3=NC(=O)N(C)C3=O)n2)cc1,4.43
COc1ccc(Cc2nc(NC3=NC(=O)N(C)C3=O)n(C)c2Cc2ccc(O)cc2)cc1,4.95
COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,4.6
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,5.34
COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,7.17
COc1ccc(N(CC=NNNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CCCl)cc1,5.4023
COc1ccc(N(c2nc(C)nc3oc(C)cc23)C(C)C)cc1,7.07366
COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,6.2636
COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,6.62
COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@H]3CC[C@H](O)C3)C2=O)cc1,6.44
COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,5.77
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(C)c(-c2cnn3ccccc23)n1,4.62
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,5.81
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,4.64
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(F)c(-c2cnn3ccccc23)n1,4.72
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1,4.7
COc1ccc(NC(=O)/C=C/c2ccccc2)cc1,5.04335
COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,5.7
COc1ccc(NC(=O)Nc2nc3nc(NCCCN4CCN(C)CC4)ncc3cc2-c2c(Cl)cccc2Cl)cc1,6.14267
COc1ccc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1,7.1
COc1ccc(NN=C(C#N)C#N)cc1,3.22
COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.52
COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1OC,4.3
COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,5.7
COc1ccc(Nc2ccnc3cc(OC)c(OC)cc23)cc1OC,4.09
COc1ccc(Nc2nc(C)nc3oc(C)cc23)cc1,7.37469
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.66
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,6.6
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cn1,5.89
COc1ccc(Nc2ncc3ncc(=O)n(-c4cccc(NC(=O)/C=C/CN(C)C)c4)c3n2)cc1,4.58
COc1ccc(Nc2nccc(N=C3C(=O)C(=O)C3NC(C)C(C)(C)C)n2)cc1OC,5.7
COc1ccc(Nc2ncnc3cc(N)ncc23)cc1,6.17
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,6.6
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,6.46
COc1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,6.42
COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl,5.74473
COc1ccc(Nc2ncnc3ccncc23)c(N)c1,6.17
COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl,6.68
COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3[nH]2)c1,3.84
COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3n2C)c1,6.3
COc1ccc(OC)c(Cc2cc3c(Nc4ccc(Cl)cc4F)nc(N)nc3[nH]2)c1,3.95
COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,6.62
COc1ccc(OC)c(Cn2ccc3c(Nc4cccc(Br)c4)nc(N)nc32)c1,4.16
COc1ccc(OC)c2c(S)c3ccccc3nc12,4.39
COc1ccc(Oc2nc3ccc(C)cc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,6.92082
COc1ccc(Oc2nc3ccccc3cc2/C=N/NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,6.57
COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1,4.6
COc1ccc2[nH]c(C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3)cc2c1,8.23
COc1ccc2[nH]c3c4[nH]c5ccc(OC)cc5c4c4c(c3c2c1)C(=O)NC4=O,6.26
COc1ccc2[nH]c3c4c(OC)c(OC)c(OC)cc4c4c(c3c2c1)C(=O)NC4=O,5.6
COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,8.92
COc1ccc2[nH]cc(C3=C(c4cc(OC)c(OC)c(OC)c4)C(=O)NC3=O)c2c1,5.6
COc1ccc2c(NC(=O)Nc3cc(C(F)(F)F)ccn3)ccnc2c1,5.7
COc1ccc2c(NC(=O)Nc3cccc(Br)n3)ccnc2c1,5.7
COc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,5.7
COc1ccc2c(NCc3ccccc3)ncnc2c1,7.24
COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1,6.74473
COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8.0
COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,6.58
COc1ccc2c(Nc3ccccc3)ncnc2c1,6.92
COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,4.6
COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,5.7
COc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,5.7
COc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,5.24
COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,6.05
COc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,5.01
COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,6.0
COc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5.12494
COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,6.0
COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,5.72125
COc1ccc2c(c1)c(C1=C(c3c[nH]c4ccccc34)C(=O)NC1=O)cn2CCCN(C)C,4.6
COc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,7.1
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,4.6
COc1ccc2c3c(c(=O)n(C)c2c1)C(=O)CC(=O)O3,4.12
COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1,6.29243
COc1ccc2nc(-c3ccc(Nc4ncnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)cc3)sc2c1,6.7
COc1ccc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2c1,6.4437
COc1ccc2ncnc(NCc3ccccc3)c2c1,6.7
COc1ccc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2c1,7.0
COc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1OC1CCN(C)CC1,6.65
COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.23
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.52
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1OC,5.86328
COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.37
COc1ccc2ncnc(Nc3ccccc3)c2c1,7.26
COc1cccc(-c2c[nH]c3c(N/N=C/c4ccncc4)ncnc23)c1,6.64
COc1cccc(-c2cc(=O)c3ccccc3o2)c1N,4.6
COc1cccc(-c2cc3c(O)nc4ccccc4n3c2)c1,5.7
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)c1,4.62
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1,5.05
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1,4.31
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(CCC(=O)O)c2C)c1,4.52
COc1cccc(-c2cn(-c3ccc(CC(=O)NCCO)cc3)c3ncnc(N)c23)c1,6.1
COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,6.52
COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,6.52
COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,6.1
COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,6.3
COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,6.48
COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,6.31
COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,6.38
COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,6.35
COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,6.34
COc1cccc(-c2cn(C3CCN(C(=O)OC(C)(C)C)C3)c3ncnc(N)c23)c1,5.68
COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,6.12
COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,6.36
COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,6.46
COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,6.53
COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,6.05
COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,5.95
COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,5.85
COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,5.44
COc1cccc(-n2cnc3c(N/N=C/c4ccncc4)ncnc32)c1,5.65
COc1cccc(-n2ncc3c(N/N=C/c4ccc(C(=O)NCCN(C)C)cc4)ncnc32)c1,7.24
COc1cccc(-n2ncc3c(N/N=C/c4ccc(F)cc4)ncnc32)c1,5.73
COc1cccc(-n2ncc3c(N/N=C/c4ccc(S(C)(=O)=O)cc4)ncnc32)c1,6.63
COc1cccc(-n2ncc3c(N/N=C/c4cccc(F)c4)ncnc32)c1,5.78
COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1,6.44
COc1cccc(/C=C/C(=N/NC(N)=S)c2ccccc2)c1,4.96
COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,5.22
COc1cccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,5.18
COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1,4.86
COc1cccc(/C=C2\CCC/C(=C\c3cc(OC)cc(OC)c3)C2=O)c1,5.21467
COc1cccc(/C=N/Nc2nc(O)cs2)c1,4.51
COc1cccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)c1,5.7
COc1cccc(C(C)NC(=O)N2CC=C(c3c[nH]c4ncccc34)CC2)c1,5.7
COc1cccc(C(C)NC(=O)c2cc(C)c(-c3ccc4[nH]nc(C)c4c3)s2)c1,5.7
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(C)c2)c1,5.7
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(F)c2)c1,5.7
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,5.7
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2NCCCN)c1,5.7
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3C)cc2)c1,5.7
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3F)cc2OC)c1,5.7
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncn3)cc2)c1,5.7
COc1cccc(C(C)NC(=O)c2cnc(-c3ccncc3)s2)c1,5.7
COc1cccc(C(CN)NC(=O)c2ccc(-c3ccncc3)cc2)c1,5.7
COc1cccc(C=C2SC(=Nc3ccccc3)NC2=O)c1,5.7
COc1cccc(CNC(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)c1,5.7
COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.1
COc1cccc(CNc2ncnc3c2NCc2cc(OC)c(OC)cc2N3)c1,6.1
COc1cccc(CNc2ncnc3cc(N)ncc23)c1,5.54
COc1cccc(Nc2[nH]cnc3nc(C)c(C)c2-3)c1,5.92
COc1cccc(Nc2[nH]cnc3nc4c(c2-3)CCCC4)c1,6.07
COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.1
COc1cccc(Nc2ccnc(Nc3cccc(OC)c3)n2)c1,5.11
COc1cccc(Nc2nc(N)nc3[nH]c4cccc(Cl)c4c23)c1,4.08
COc1cccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)c1,3.88
COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,7.52
COc1cccc(Nc2ncnc3cc(N)ncc23)c1,6.89
COc1cccc(Nc2ncnc3ccccc23)c1,7.3
COc1cccc(Nc2ncnc3ccncc23)c1N,6.88
COc1cccc2c(Nc3cccc(Br)c3)ncnc12,6.01144
COc1cccc2c1C(=O)c1c(O)ccc(O)c1C2=O,5.37
COc1cccc2c1Nc1cc(Nc3ccncc3)ccc1C(=O)N2,6.6
COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,7.9
COc1cccc2ncnc(NCc3ccccc3)c12,5.31
COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,6.36
COc1cccc2ncnc(Nc3cccc(Br)c3)c12,6.86
COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12,7.7
